0.005
0.003
0.001
0.03
0.005
0.03
0.017
0.017
0.03
0.002
0.007
0.03
0.015
0.005
0.003
0.002
0.015
0.017
0.03
0.004
0.003
0.001
0.03
0.017
0.005
0.004
0.108
0.002
0.007
0.015
0.007
0.015
0.004
0.005
0.007
0.002
0.003
0.024
0.004
0.03
0.005
0.015
0.03
0.007
0.007
0.002
0.118
0.03
0.247
0.005
0.001
0.247
0.054
0.034
0.007
0.015
0.015
0.005
0.054
0.079
0.079
0.005
0.108
0.03
0.118
0.054
0.108
0.007
0.118
0.007
0.247
0.007
0.118
0.247
0.005
0.017
0.001
0.118
0.023
0.015
0.017
0.002
0.007
0.002
0.003
0.247
0.002
0.017
0.029
0.247
0.002
0.247
0.247
0.015
0.015
0.015
0.054
0.002
0.007
0.247
0.001
0.247
0.108
0.001
0.005
0.079
0.118
0.118
0.247
0.004
0.054
0.029
0.118
0.118
0.015
0.118
0.015
0.004
0.015
0.022
0.108
0.015
0.079
0.247
0.118
0.006
0.015
0.118
0.012
0.054
0.004
0.247
0.012
0.118
0.03
0.015
0.007
0.118
0.118
0.015
0.054
0.247
0.03
0.108
0.247
0.247
0.108
0.118
0.247
0.247
0.079
0.247
0.118
0.017
0.024
0.004
0.118
0.247
0.247
0.004
0.247
0.079
0.247
0.118
0.023
0.054
0.017
0.108
0.054
0.108
0.007
0.054
0.034
0.054
0.015
0.023
0.023
0.247
0.247
0.247
0.002
0.002
0.079
0.118
0.108
0.015
0.247
0.017
0.012
0.247
0.012
0.023
0.054
0.054
0.012
0.079
0.108
0.034
0.247
0.079
0.024
0.002
0.054
0.012
0.054
0.006
0.247
0.007
0.247
0.118
0.247
0.247
0.017
0.002
0.012
0.247
0.247
0.108
0.024
0.247
0.005
0.006
0.079
0.03
0.022
0.247
0.247
0.011
0.024
0.247
0.247
0.079
0.108
0.03
0.108
0.054
0.005
0.247
0.015
0.247
0.079
0.017
0.03
0.03
0.054
0.118
0.002
0.054
0.108
0.011
0.247
0.001
0.118
0.079
0.118
0.118
0.247
0.079
0.247
0.007
0.034
0.079
0.247
0.006
0.011
0.247
0.247
0.03
0.079
0.034
0.118
0.118
0.005
0.118
0.247
0.029
0.015
0.015
0.015
0.247
0.054
0.024
0.247
0.108
0.247
0.079
0.002
0.079
0.247
0.007
0.079
0.247
0.118
0.247
0.023
0.118
0.03
